"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 26 13:16:45 ICT 2023","Tue Sep 26 13:17:02 ICT 2023","16715","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 21",""
"broken","Tue Sep 26 11:54:00 ICT 2023","Tue Sep 26 11:54:00 ICT 2023","100","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 14",""
"passed","Sat Sep 09 06:24:05 ICT 2023","Sat Sep 09 06:24:22 ICT 2023","17274","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 13",""
"broken","Fri Aug 25 10:03:44 ICT 2023","Fri Aug 25 10:05:44 ICT 2023","120017","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 74",""
"broken","Fri Aug 25 09:52:53 ICT 2023","Fri Aug 25 09:52:53 ICT 2023","34","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 106",""
"passed","Fri Aug 25 09:56:58 ICT 2023","Fri Aug 25 09:57:14 ICT 2023","16270","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 49",""
"passed","Sat Sep 09 06:24:42 ICT 2023","Sat Sep 09 06:25:02 ICT 2023","19514","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 15",""
"passed","Mon Aug 28 03:27:28 ICT 2023","Mon Aug 28 03:27:45 ICT 2023","17603","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 21",""
"passed","Tue Sep 26 13:56:09 ICT 2023","Tue Sep 26 13:56:24 ICT 2023","14556","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 65",""
"passed","Tue Sep 26 12:49:31 ICT 2023","Tue Sep 26 12:49:48 ICT 2023","17134","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 52",""
"broken","Mon Oct 09 14:49:38 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","7","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 22",""
"passed","Sat Sep 09 06:34:16 ICT 2023","Sat Sep 09 06:34:34 ICT 2023","17745","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 5",""
"passed","Tue Sep 26 13:24:46 ICT 2023","Tue Sep 26 13:25:03 ICT 2023","16658","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 51",""
"passed","Tue Sep 26 12:37:17 ICT 2023","Tue Sep 26 12:37:32 ICT 2023","15113","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 7",""
"passed","Mon Oct 09 14:51:51 ICT 2023","Mon Oct 09 14:52:09 ICT 2023","18120","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 3",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","58","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 44",""
"passed","Mon Oct 09 13:34:31 ICT 2023","Mon Oct 09 13:34:50 ICT 2023","18421","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 18",""
"passed","Mon Aug 28 09:48:32 ICT 2023","Mon Aug 28 09:48:53 ICT 2023","20896","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 30",""
"passed","Mon Oct 09 13:00:27 ICT 2023","Mon Oct 09 13:00:45 ICT 2023","18845","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 38",""
"passed","Mon Oct 09 14:16:54 ICT 2023","Mon Oct 09 14:17:10 ICT 2023","16152","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 42",""
"passed","Sat Sep 09 06:17:26 ICT 2023","Sat Sep 09 06:17:45 ICT 2023","18819","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 12",""
"passed","Tue Sep 05 00:27:41 ICT 2023","Tue Sep 05 00:27:57 ICT 2023","16418","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 14",""
"passed","Tue Sep 26 13:57:59 ICT 2023","Tue Sep 26 13:58:15 ICT 2023","16570","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 72",""
"passed","Mon Aug 28 01:42:10 ICT 2023","Mon Aug 28 01:42:26 ICT 2023","15576","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 14",""
"passed","Tue Sep 26 12:51:44 ICT 2023","Tue Sep 26 12:52:03 ICT 2023","19658","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 58",""
"passed","Mon Sep 04 23:50:41 ICT 2023","Mon Sep 04 23:50:57 ICT 2023","15848","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 24",""
"passed","Fri Aug 25 12:19:54 ICT 2023","Fri Aug 25 12:20:12 ICT 2023","18220","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 47",""
"passed","Tue Sep 26 12:14:13 ICT 2023","Tue Sep 26 12:14:31 ICT 2023","17853","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 61",""
"passed","Mon Oct 09 13:47:46 ICT 2023","Mon Oct 09 13:48:02 ICT 2023","16324","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 56",""
"passed","Fri Aug 25 08:01:23 ICT 2023","Fri Aug 25 08:01:39 ICT 2023","15700","","My Bosv2 application","","","","insert data 21",""
"passed","Tue Sep 26 11:51:17 ICT 2023","Tue Sep 26 11:51:22 ICT 2023","4799","","My Bosv2 applicationRajadesaSukaharja","","","","Open the browser",""
"passed","Tue Sep 26 12:45:28 ICT 2023","Tue Sep 26 12:45:46 ICT 2023","18153","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 37",""
"passed","Fri Aug 25 10:59:30 ICT 2023","Fri Aug 25 10:59:46 ICT 2023","16129","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 58",""
"passed","Tue Sep 05 00:10:51 ICT 2023","Tue Sep 05 00:11:09 ICT 2023","18111","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 20",""
"broken","Fri Aug 25 09:52:53 ICT 2023","Fri Aug 25 09:52:53 ICT 2023","43","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 97",""
"passed","Mon Aug 28 03:00:32 ICT 2023","Mon Aug 28 03:00:48 ICT 2023","16003","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 29",""
"passed","Mon Oct 09 12:54:49 ICT 2023","Mon Oct 09 12:55:07 ICT 2023","18229","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 20",""
"passed","Mon Oct 09 14:18:00 ICT 2023","Mon Oct 09 14:18:19 ICT 2023","18316","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 46",""
"passed","Fri Aug 25 07:57:19 ICT 2023","Fri Aug 25 07:58:18 ICT 2023","59029","","My Bosv2 application","","","","insert data 9",""
"passed","Tue Sep 05 00:09:32 ICT 2023","Tue Sep 05 00:09:47 ICT 2023","15247","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 15",""
"passed","Tue Sep 26 13:12:33 ICT 2023","Tue Sep 26 13:12:50 ICT 2023","16251","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 5",""
"passed","Tue Sep 26 15:28:51 ICT 2023","Tue Sep 26 15:29:08 ICT 2023","17161","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 40",""
"passed","Tue Sep 26 12:50:03 ICT 2023","Tue Sep 26 12:50:21 ICT 2023","17525","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 54",""
"passed","Sat Sep 09 06:18:22 ICT 2023","Sat Sep 09 06:18:39 ICT 2023","16676","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 15",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:11 ICT 2023","30","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 32",""
"passed","Tue Sep 26 12:04:49 ICT 2023","Tue Sep 26 12:05:06 ICT 2023","17750","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 30",""
"passed","Tue Sep 26 12:36:07 ICT 2023","Tue Sep 26 12:36:24 ICT 2023","17419","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 3",""
"passed","Mon Aug 28 02:57:05 ICT 2023","Mon Aug 28 02:57:21 ICT 2023","15913","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 16",""
"passed","Tue Sep 26 12:47:07 ICT 2023","Tue Sep 26 12:47:22 ICT 2023","14909","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 43",""
"passed","Fri Aug 25 12:26:47 ICT 2023","Fri Aug 25 12:27:03 ICT 2023","16204","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 70",""
"passed","Tue Sep 26 13:38:51 ICT 2023","Tue Sep 26 13:39:13 ICT 2023","22289","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 2",""
"passed","Mon Oct 09 12:53:39 ICT 2023","Mon Oct 09 12:53:57 ICT 2023","18000","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 16",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","41","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 60",""
"passed","Sat Sep 09 06:14:26 ICT 2023","Sat Sep 09 06:14:45 ICT 2023","18950","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 2",""
"passed","Sat Sep 09 06:15:21 ICT 2023","Sat Sep 09 06:15:38 ICT 2023","16611","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 5",""
"passed","Mon Oct 09 14:42:53 ICT 2023","Mon Oct 09 14:43:08 ICT 2023","15256","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 6",""
"passed","Mon Oct 09 15:07:02 ICT 2023","Mon Oct 09 15:07:20 ICT 2023","17711","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 52",""
"passed","Mon Oct 09 13:37:07 ICT 2023","Mon Oct 09 13:37:32 ICT 2023","24575","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 27",""
"passed","Mon Sep 04 23:49:33 ICT 2023","Mon Sep 04 23:49:51 ICT 2023","17171","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 20",""
"passed","Mon Oct 09 14:56:10 ICT 2023","Mon Oct 09 14:56:29 ICT 2023","19489","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 17",""
"passed","Sat Sep 09 06:28:01 ICT 2023","Sat Sep 09 06:28:21 ICT 2023","19632","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 2",""
"passed","Fri Aug 25 12:17:35 ICT 2023","Fri Aug 25 12:17:54 ICT 2023","19083","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 39",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:11 ICT 2023","39","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 37",""
"passed","Mon Aug 28 02:53:10 ICT 2023","Mon Aug 28 02:53:11 ICT 2023","1498","","My Bosv2 applicationSukamantriSukamantri","","","","Open the browser",""
"passed","Mon Sep 04 23:46:41 ICT 2023","Mon Sep 04 23:46:58 ICT 2023","16580","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 10",""
"passed","Mon Aug 28 03:24:29 ICT 2023","Mon Aug 28 03:24:47 ICT 2023","17828","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 11",""
"passed","Tue Sep 26 13:15:11 ICT 2023","Tue Sep 26 13:15:27 ICT 2023","15779","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 15",""
"passed","Sat Sep 09 06:24:22 ICT 2023","Sat Sep 09 06:24:42 ICT 2023","20481","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 14",""
"passed","Mon Oct 09 14:57:04 ICT 2023","Mon Oct 09 14:57:20 ICT 2023","16583","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 20",""
"passed","Tue Sep 26 13:50:11 ICT 2023","Tue Sep 26 13:50:26 ICT 2023","14588","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 42",""
"passed","Sat Sep 09 06:41:39 ICT 2023","Sat Sep 09 06:41:58 ICT 2023","18800","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 9",""
"passed","Mon Oct 09 12:54:15 ICT 2023","Mon Oct 09 12:54:31 ICT 2023","16338","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 18",""
"passed","Tue Sep 05 00:56:58 ICT 2023","Tue Sep 05 00:57:15 ICT 2023","17411","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 12",""
"passed","Tue Sep 05 00:20:49 ICT 2023","Tue Sep 05 00:21:08 ICT 2023","19224","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 21",""
"passed","Mon Oct 09 12:59:10 ICT 2023","Mon Oct 09 12:59:29 ICT 2023","19226","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 34",""
"passed","Mon Oct 09 14:54:59 ICT 2023","Mon Oct 09 14:55:16 ICT 2023","17137","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 13",""
"passed","Tue Sep 26 15:21:15 ICT 2023","Tue Sep 26 15:21:29 ICT 2023","14898","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 11",""
"passed","Mon Aug 28 03:26:16 ICT 2023","Mon Aug 28 03:26:32 ICT 2023","16215","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 17",""
"passed","Mon Aug 28 03:30:05 ICT 2023","Mon Aug 28 03:30:23 ICT 2023","18051","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 30",""
"passed","Fri Aug 25 10:01:56 ICT 2023","Fri Aug 25 10:02:13 ICT 2023","17378","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 67",""
"passed","Sat Sep 09 06:17:45 ICT 2023","Sat Sep 09 06:18:04 ICT 2023","19474","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 13",""
"broken","Fri Aug 25 09:52:53 ICT 2023","Fri Aug 25 09:52:53 ICT 2023","49","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 94",""
"passed","Mon Aug 28 03:00:48 ICT 2023","Mon Aug 28 03:01:04 ICT 2023","15825","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 30",""
"passed","Tue Sep 05 00:53:07 ICT 2023","Tue Sep 05 00:53:52 ICT 2023","45837","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 2",""
"passed","Tue Sep 26 12:15:05 ICT 2023","Tue Sep 26 12:15:24 ICT 2023","18417","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 64",""
"passed","Mon Oct 09 14:11:15 ICT 2023","Mon Oct 09 14:11:30 ICT 2023","14788","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 22",""
"passed","Fri Aug 25 11:02:31 ICT 2023","Fri Aug 25 11:02:48 ICT 2023","16826","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 68",""
"passed","Tue Sep 26 13:52:28 ICT 2023","Tue Sep 26 13:52:44 ICT 2023","16504","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 51",""
"passed","Fri Aug 25 11:00:59 ICT 2023","Fri Aug 25 11:01:18 ICT 2023","18666","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 63",""
"passed","Mon Aug 28 01:38:54 ICT 2023","Mon Aug 28 01:39:10 ICT 2023","16353","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 2",""
"passed","Tue Sep 05 00:57:15 ICT 2023","Tue Sep 05 00:57:32 ICT 2023","16566","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 13",""
"passed","Fri Aug 25 12:08:37 ICT 2023","Fri Aug 25 12:08:54 ICT 2023","16563","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 9",""
"passed","Fri Aug 25 10:53:25 ICT 2023","Fri Aug 25 10:53:43 ICT 2023","18317","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 37",""
"passed","Fri Aug 25 09:59:58 ICT 2023","Fri Aug 25 10:00:17 ICT 2023","19244","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 60",""
"passed","Mon Aug 28 03:16:37 ICT 2023","Mon Aug 28 03:16:52 ICT 2023","15190","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 25",""
"passed","Tue Sep 26 12:08:02 ICT 2023","Tue Sep 26 12:08:19 ICT 2023","17485","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 41",""
"passed","Fri Aug 25 08:13:10 ICT 2023","Fri Aug 25 08:14:13 ICT 2023","63388","","My Bosv2 application","","","","insert data 54",""
"passed","Tue Sep 26 13:34:10 ICT 2023","Tue Sep 26 13:34:29 ICT 2023","19569","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 83",""
"passed","Mon Oct 09 13:03:21 ICT 2023","Mon Oct 09 13:03:40 ICT 2023","19691","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 47",""
"passed","Mon Sep 04 23:47:14 ICT 2023","Mon Sep 04 23:47:31 ICT 2023","17027","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 12",""
"passed","Tue Sep 26 15:29:22 ICT 2023","Tue Sep 26 15:29:39 ICT 2023","17064","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 42",""
"passed","Mon Oct 09 13:04:32 ICT 2023","Mon Oct 09 13:04:47 ICT 2023","15362","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 51",""
"passed","Mon Oct 09 12:24:51 ICT 2023","Mon Oct 09 12:25:07 ICT 2023","15588","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 8",""
"passed","Mon Aug 28 09:47:09 ICT 2023","Mon Aug 28 09:47:30 ICT 2023","20469","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 26",""
"passed","Tue Sep 26 13:13:51 ICT 2023","Tue Sep 26 13:14:08 ICT 2023","17019","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 10",""
"passed","Tue Sep 05 00:19:54 ICT 2023","Tue Sep 05 00:20:14 ICT 2023","19743","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 18",""
"passed","Tue Sep 26 13:32:38 ICT 2023","Tue Sep 26 13:32:54 ICT 2023","15255","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 77",""
"passed","Tue Sep 26 13:51:27 ICT 2023","Tue Sep 26 13:51:41 ICT 2023","14799","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 47",""
"broken","Fri Aug 25 09:52:53 ICT 2023","Fri Aug 25 09:52:53 ICT 2023","32","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 103",""
"passed","Tue Sep 05 00:29:43 ICT 2023","Tue Sep 05 00:30:02 ICT 2023","18808","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 21",""
"passed","Mon Oct 09 14:14:54 ICT 2023","Mon Oct 09 14:15:12 ICT 2023","17814","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 35",""
"passed","Fri Aug 25 10:51:32 ICT 2023","Fri Aug 25 10:51:49 ICT 2023","17128","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 31",""
"passed","Sat Sep 09 06:34:51 ICT 2023","Sat Sep 09 06:35:09 ICT 2023","17958","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 7",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","33","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 61",""
"passed","Tue Sep 26 12:52:34 ICT 2023","Tue Sep 26 12:52:49 ICT 2023","14892","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 61",""
"passed","Mon Oct 09 12:27:59 ICT 2023","Mon Oct 09 12:28:14 ICT 2023","14586","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 20",""
"broken","Mon Oct 09 14:49:38 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","13","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 21",""
"passed","Mon Oct 09 13:44:39 ICT 2023","Mon Oct 09 13:45:00 ICT 2023","20925","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 46",""
"passed","Sat Sep 09 06:53:32 ICT 2023","Sat Sep 09 06:53:51 ICT 2023","19616","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 13",""
"passed","Tue Sep 26 13:22:43 ICT 2023","Tue Sep 26 13:22:58 ICT 2023","14332","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 43",""
"broken","Fri Aug 25 09:52:51 ICT 2023","Fri Aug 25 09:52:52 ICT 2023","56","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 76",""
"passed","Fri Aug 25 08:12:11 ICT 2023","Fri Aug 25 08:13:10 ICT 2023","59321","","My Bosv2 application","","","","insert data 53",""
"broken","Fri Aug 25 07:44:00 ICT 2023","Fri Aug 25 07:44:00 ICT 2023","29","","My Bosv2 application","","","","insert data 76",""
"passed","Tue Sep 05 00:05:06 ICT 2023","Tue Sep 05 00:05:23 ICT 2023","16692","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 3",""
"passed","Tue Sep 26 15:33:56 ICT 2023","Tue Sep 26 15:34:27 ICT 2023","31338","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 59",""
"passed","Mon Oct 09 12:56:39 ICT 2023","Mon Oct 09 12:56:55 ICT 2023","15719","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 26",""
"passed","Tue Sep 26 12:51:23 ICT 2023","Tue Sep 26 12:51:44 ICT 2023","20114","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 57",""
"passed","Mon Oct 09 14:14:19 ICT 2023","Mon Oct 09 14:14:37 ICT 2023","18691","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 33",""
"passed","Mon Sep 04 23:46:08 ICT 2023","Mon Sep 04 23:46:25 ICT 2023","17360","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 8",""
"passed","Mon Aug 28 03:21:46 ICT 2023","Mon Aug 28 03:22:07 ICT 2023","21694","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 2",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:11 ICT 2023","37","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 41",""
"passed","Mon Oct 09 13:35:12 ICT 2023","Mon Oct 09 13:35:28 ICT 2023","15912","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 20",""
"passed","Sat Sep 09 06:40:04 ICT 2023","Sat Sep 09 06:40:22 ICT 2023","18111","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 5",""
